review_status,decision_kind,old_bank_deposit_id,new_bank_deposit_id,deposit_date,amount,memo,prior_reason,prior_note,owner_exclusion_reason,owner_inclusion_descriptor
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f5bf75f330d8c667e03a51d7,bdep_e693b321a96e737702e0be72,12/5/2018,159.74,STRIPE           TRANSFER                          X 201812052,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f608b0387448f0d439c9aa05,bdep_349ac52a54aeb970ce96c637,3/7/2019,485.2,STRIPE           TRANSFER                          X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f61954d160a47ae5020e2c3d,bdep_d0d984c85988bd090354a863,3/9/2021,19.64,STRIPE           TRANSFER          ST-K4F1W3B9Z2F6 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f760637280b853cf36a97a78,bdep_596b2756424c462e04756ab0,10/1/2024,500000,TRANSFER FROM BRK ****9888 REF# 549995473,intercompany_transfer,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f763b4cb63637d5bb737fe30,bdep_2fc574b1d27ae7014fe585e2,8/20/2020,63.53,STRIPE           TRANSFER          ST-L8L2M7I3T5W6 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f76af37827f5498cc35387fc,bdep_dd93c359dbb0104ba3b5e06e,1/20/2021,485.2,STRIPE           TRANSFER          ST-G0W1H6Y9E9D8 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f7b8096cd19b91e865e74dcb,bdep_ed70b24d17a04c00f4b75a12,1/31/2022,212.5,Morgan Stanley   ACH CREDIT 220128 101208553102jpc The Wildflower Foundat,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f946e87628c1e485a16e1761,bdep_5916a103abbb234cb6ad6eaa,8/16/2019,33.68,STRIPE           TRANSFER          ST-Q3M1T9T4I7Z9 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f9830a11d91d7bfc000b0754,bdep_428dd5fc8562e8294509c759,5/14/2020,489.75,STRIPE           TRANSFER          ST-C6U7B1S1N3V1 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_f9f153592caec7c36d674ebd,bdep_5d2bf077a66d15175fd8d249,1/31/2024,897.73,THE HARTFORD     HIST RTN   240131 14996743        THE WILDFLOWER FOUNDAT,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_fa738ffd55af13edcd1fb8a5,bdep_a242ddaddc733f9d2b85a6e6,7/31/2019,108.66,STRIPE           TRANSFER          ST-L5N7E4K9V2J2 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_fa99cb93384c41d71e7e8490,bdep_14f58a4ed6442a48278ab4a2,7/8/2019,38.23,STRIPE           TRANSFER          ST-Z8M1R9X3U1P9 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_facb9d4596d8aecd70717f00,bdep_13736bd3126c4ebf83a8bd7a,12/1/2021,212.5,Morgan Stanley   ACH CREDIT 211130 101208553z5iby  The Wildflower Foundat,loan_repayment,reviewed: affiliated-school loan_repayment (name-confirmed; 0176),,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_faf393e3fecfadfe59098fba,bdep_9c4ff07a32faecb9fe51df3a,12/29/2022,14.89,MBI              SETL       221228 MED-I-BANK      MED-I-BANK,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_fb6f2ee6295c24d858dcda43,bdep_988272d24253d8a0683a8ef3,8/10/2017,1066.26,ATM CHECK DEPOSIT 08/10 3030 NICOLLET AVE MINNEAPOLIS MN 5813V 7365,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_fc7ac34d47a5752c061c5318,bdep_1fbdf2e0d4606109a4569252,1/21/2026,200,GUSTO PAYROLL    TAX 392885 260121 6semk7a9uu6     The Wildflower Foundat,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_fc8ed55a54a4be0a9a470664,bdep_43205e1ea9b1d76f85674b87,11/25/2019,270,ATM CHECK DEPOSIT              ON              11/25 1505 WEST LAKE ST         MINNEAPOLIS   MN  0002210           ATM I,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_fc957064ed44e6756de305fe,bdep_36be655d18a5b73216060f91,1/18/2019,970.7,STRIPE           TRANSFER                          X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_fcab7b7a3e5654a8f95b6ae3,bdep_87b403bffd4c9a03149b8423,3/8/2019,28.83,STRIPE           TRANSFER                          X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_fd3a31db231c08a0bdc8a00c,bdep_afa9a34be958687bb782d0d4,2/12/2021,125.1,STRIPE           TRANSFER          ST-R8J0P1Q9D1O6 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_fd3befbd247b2fc84edc3b31,bdep_1f7e2dd9882a916a72fd1ff3,1/23/2019,485.2,STRIPE           TRANSFER                          X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_feaa1c7d0d72bc6356e36f7c,bdep_1300e60295f26a2f975795ee,9/18/2020,97.2,STRIPE           TRANSFER          ST-U5W2F9C7S4L5 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_feac026222fd99a94a6ba5be,bdep_ddd87ba045b8afb3f33c3815,1/8/2018,499,INTUIT PYMT SOLN DEPOSIT 180106 524771997507722 THE WILDFLOWER FOUNDAT,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_fee4c2ad7a21203490b68704,bdep_30c0517ec86f4f263937c463,6/30/2022,125000,WT SEQ302337 THE WILDFLOWER LOAN FUN /ORG=                                            SRF#    0009514181924599 TRN#22063,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_ff26910d27f1b6d7699ccbe5,bdep_efa7d4e697d94cae97d0a226,9/10/2019,250,INTUIT PYMT SOLN DEPOSIT    190910 524771997507722 THE WILDFLOWER FOUNDAT,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_ff78d3c469210b91c89b28aa,bdep_e191dba4b4fcf59c61c01a74,6/28/2019,292.03,STRIPE           TRANSFER          ST-M0X0M6B1W1Q9 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
REVIEW_category_see_file,charge_qb_tie,,,,,160 rows in docs/rebuild/charge_qb_ties.csv,,,,
REVIEW_category_see_file,gift_attribution,,,,,949 rows in docs/rebuild/payment_applications.csv,,,,
REVIEW_category_see_file,coding_form_mapping,,,,,232 rows in docs/rebuild/coding_form_mappings.csv,,,,
REVIEW_category_see_file,legacy_0172_component,,,,,7 rows in docs/rebuild/legacy_0172_components.csv,,,,
